id,name,rating,title,date,review,platform_name,scraped_timestamp,language,source_url,adjective_review,ner_review,emotions_review,empathy_review
6,Akita,3,Not worth the price,09 December 2023,"The product is not worth being so expensive. After 2 hrs of usage, some kind of papery woolen pieces comes out of the insides and sticks to the baby’s bum.
3 people found this helpful",Amazon,12am,English,Amazon Reviews,worth expensive woolen helpful,"('2', 'CARDINAL')","[('neutral', 0.5949600338935852), ('approval', 0.09551578015089035), ('disapproval', 0.08512099087238312)]","[[{'label': 'neutral', 'score': 0.8410918712615967}, {'label': 'disgust', 'score': 0.1118239015340805}, {'label': 'joy', 'score': 0.015998221933841705}, {'label': 'surprise', 'score': 0.011839878745377064}, {'label': 'sadness', 'score': 0.010404125787317753}, {'label': 'anger', 'score': 0.007152106612920761}, {'label': 'fear', 'score': 0.0016898823669180274}]]"
6,Latha,5,Nice product,04 December 2023,"My baby does not get rashes after using alter daipers, it has great absorption and quality of the product is nice.",Amazon,12am,English,Amazon Reviews,alter great nice,,"[('admiration', 0.47370293736457825), ('disapproval', 0.18718615174293518), ('neutral', 0.17278146743774414)]","[[{'label': 'neutral', 'score': 0.8395597338676453}, {'label': 'joy', 'score': 0.08382555842399597}, {'label': 'disgust', 'score': 0.04489579051733017}, {'label': 'sadness', 'score': 0.013379206880927086}, {'label': 'surprise', 'score': 0.010869834572076797}, {'label': 'anger', 'score': 0.005833289586007595}, {'label': 'fear', 'score': 0.0016364812618121505}]]"
6,Koushi,5,Really good…,01 December 2023,Safe and hypo allergic,Amazon,12am,English,Amazon Reviews,Safe allergic,,"[('neutral', 0.3518407642841339), ('caring', 0.18082991242408752), ('anger', 0.137002632021904)]","[[{'label': 'neutral', 'score': 0.8258735537528992}, {'label': 'fear', 'score': 0.04537251591682434}, {'label': 'joy', 'score': 0.03686453774571419}, {'label': 'disgust', 'score': 0.029979661107063293}, {'label': 'sadness', 'score': 0.02995373122394085}, {'label': 'anger', 'score': 0.02420247718691826}, {'label': 'surprise', 'score': 0.0077535733580589294}]]"
6,Sindhu,5,Go for it,18 January 2023,"Best diaper I ever used for my baby. Always feel super dry no irritation,itching and rashes. But rate is too high
One person found this helpful",Amazon,12am,English,Amazon Reviews,Best dry high helpful,"('One', 'CARDINAL')","[('admiration', 0.45765483379364014), ('approval', 0.1375928372144699), ('joy', 0.12681420147418976)]","[[{'label': 'anger', 'score': 0.7279863357543945}, {'label': 'neutral', 'score': 0.18857666850090027}, {'label': 'sadness', 'score': 0.03251105174422264}, {'label': 'disgust', 'score': 0.02662709727883339}, {'label': 'joy', 'score': 0.011665062047541142}, {'label': 'surprise', 'score': 0.01159547921270132}, {'label': 'fear', 'score': 0.0010381686734035611}]]"
6,Jeet,1,Waste of money and time,03 December 2022,"Very bad quality
One person found this helpful",Amazon,12am,English,Amazon Reviews,bad helpful,"('One', 'CARDINAL')","[('disappointment', 0.29196783900260925), ('admiration', 0.18724755942821503), ('sadness', 0.1793566793203354)]","[[{'label': 'disgust', 'score': 0.852421224117279}, {'label': 'neutral', 'score': 0.07803551852703094}, {'label': 'anger', 'score': 0.037720609456300735}, {'label': 'sadness', 'score': 0.02046211250126362}, {'label': 'fear', 'score': 0.005893831141293049}, {'label': 'surprise', 'score': 0.002993084257468581}, {'label': 'joy', 'score': 0.002473656553775072}]]"
6,Yash kumar,4,Excellent,26 November 2022,AThe most important and amazing point is that these are eco friendly. My elder one is 5 years old and how I wish I found this when he was in his diapers still.,Amazon,12am,English,Amazon Reviews,important amazing friendly elder old,"('one', 'CARDINAL')","[('admiration', 0.5261601209640503), ('desire', 0.18143032491207123), ('excitement', 0.10764005035161972)]","[[{'label': 'surprise', 'score': 0.9114767909049988}, {'label': 'neutral', 'score': 0.0461709164083004}, {'label': 'joy', 'score': 0.026389174163341522}, {'label': 'sadness', 'score': 0.005359841510653496}, {'label': 'anger', 'score': 0.0049124290235340595}, {'label': 'fear', 'score': 0.0036200033500790596}, {'label': 'disgust', 'score': 0.0020708288066089153}]]"
6,Prince verma,3,Worth,08 November 2022,"Travel friendly for children and leakage free
One person found this helpful",Amazon,12am,English,Amazon Reviews,friendly free helpful,"('One', 'CARDINAL')","[('neutral', 0.3674444258213043), ('approval', 0.29061323404312134), ('optimism', 0.10886882990598679)]","[[{'label': 'neutral', 'score': 0.7194571495056152}, {'label': 'joy', 'score': 0.24212856590747833}, {'label': 'surprise', 'score': 0.013701993972063065}, {'label': 'disgust', 'score': 0.009638911113142967}, {'label': 'sadness', 'score': 0.0066227843053638935}, {'label': 'anger', 'score': 0.005399894900619984}, {'label': 'fear', 'score': 0.003050711005926132}]]"
6,Mitul Drall,5,Amazing product,07 November 2022,Value for money product. 5 star from my side,Amazon,12am,English,Amazon Reviews,,"('5', 'CARDINAL')","[('neutral', 0.5126309990882874), ('approval', 0.23975008726119995), ('caring', 0.06010713800787926)]","[[{'label': 'neutral', 'score': 0.6146503686904907}, {'label': 'joy', 'score': 0.3272905647754669}, {'label': 'surprise', 'score': 0.03389345481991768}, {'label': 'anger', 'score': 0.009922843426465988}, {'label': 'sadness', 'score': 0.007862528786063194}, {'label': 'disgust', 'score': 0.005160691682249308}, {'label': 'fear', 'score': 0.0012195655144751072}]]"
6,Shibin Shaji,1,Leakage. Not recommend!,17 August 2021,"Leakage. Not recommend!
One person found this helpful",Amazon,12am,English,Amazon Reviews,helpful,"('One', 'CARDINAL')","[('neutral', 0.4628746509552002), ('disapproval', 0.18066439032554626), ('annoyance', 0.0627579540014267)]","[[{'label': 'neutral', 'score': 0.3705576956272125}, {'label': 'disgust', 'score': 0.2723409831523895}, {'label': 'sadness', 'score': 0.2655450701713562}, {'label': 'anger', 'score': 0.043079059571027756}, {'label': 'surprise', 'score': 0.01914704404771328}, {'label': 'fear', 'score': 0.015603114850819111}, {'label': 'joy', 'score': 0.013727057725191116}]]"
6,Sasanka,4,Quality product,04 March 2021,"Good one , a bit costly.
One person found this helpful",Amazon,12am,English,Amazon Reviews,Good costly helpful,"('One', 'CARDINAL')","[('admiration', 0.5942481756210327), ('approval', 0.2194414883852005), ('neutral', 0.09003347903490067)]","[[{'label': 'joy', 'score': 0.5943366289138794}, {'label': 'neutral', 'score': 0.34603312611579895}, {'label': 'sadness', 'score': 0.0193316787481308}, {'label': 'surprise', 'score': 0.017000481486320496}, {'label': 'disgust', 'score': 0.015700122341513634}, {'label': 'anger', 'score': 0.006695417687296867}, {'label': 'fear', 'score': 0.0009024640894494951}]]"
6,Amazon Customer,5,They a amazing and a must buy,12 November 2020,"The product is very good. After the whole night of wearing this, there is no leakage problem, the diaper doesn't turn yellow which a lot of diapers do, they do get torn also but this one doesn't... And the most important and amazing point is that these are eco friendly. My elder one is 5 years old and how I wish I found this when he was in his diapers still. They are very good. A must buy.
One person found this helpful",Amazon,12am,English,Amazon Reviews,good whole yellow important amazing friendly elder old good helpful,"('one', 'CARDINAL')","[('neutral', 0.29600441455841064), ('admiration', 0.25125858187675476), ('approval', 0.10898593068122864)]","[[{'label': 'neutral', 'score': 0.6018093228340149}, {'label': 'surprise', 'score': 0.2445465475320816}, {'label': 'joy', 'score': 0.11263106763362885}, {'label': 'disgust', 'score': 0.020030496641993523}, {'label': 'sadness', 'score': 0.011949929408729076}, {'label': 'anger', 'score': 0.006892296019941568}, {'label': 'fear', 'score': 0.0021403345745056868}]]"
6,** Abhi,4,Missing 4 diaper pieces,14 October 2020,"The package we received on 13th October was open with 4 diaper pieces missing .. very poor services from the dispatch end ..
Customer image
One person found this helpful",Amazon,12am,English,Amazon Reviews,open poor helpful,"('13th October', 'DATE')","[('neutral', 0.29148757457733154), ('disappointment', 0.2255430966615677), ('sadness', 0.17372845113277435)]","[[{'label': 'sadness', 'score': 0.6273901462554932}, {'label': 'neutral', 'score': 0.1792878955602646}, {'label': 'surprise', 'score': 0.14048238098621368}, {'label': 'disgust', 'score': 0.027692489326000214}, {'label': 'anger', 'score': 0.011376755312085152}, {'label': 'fear', 'score': 0.007072497624903917}, {'label': 'joy', 'score': 0.006697834003716707}]]"
6,mithun,5,Good,04 October 2020,Good,Amazon,12am,English,Amazon Reviews,Good,,"[('admiration', 0.5878943204879761), ('neutral', 0.12407135218381882), ('approval', 0.08707351237535477)]","[[{'label': 'neutral', 'score': 0.4931051433086395}, {'label': 'disgust', 'score': 0.24031846225261688}, {'label': 'joy', 'score': 0.1720210611820221}, {'label': 'anger', 'score': 0.055519286543130875}, {'label': 'sadness', 'score': 0.023890860378742218}, {'label': 'fear', 'score': 0.008016161620616913}, {'label': 'surprise', 'score': 0.007129089441150427}]]"
6,NK Singh,5,Very good product.,10 September 2020,"Overall it's good product.
Better than others..
One person found this helpful",Amazon,12am,English,Amazon Reviews,good helpful,"('One', 'CARDINAL')","[('admiration', 0.6743209362030029), ('approval', 0.2048993706703186), ('optimism', 0.061296820640563965)]","[[{'label': 'joy', 'score': 0.7446869611740112}, {'label': 'neutral', 'score': 0.19206908345222473}, {'label': 'surprise', 'score': 0.025391630828380585}, {'label': 'disgust', 'score': 0.02291097119450569}, {'label': 'sadness', 'score': 0.008031672798097134}, {'label': 'anger', 'score': 0.005953397136181593}, {'label': 'fear', 'score': 0.0009563131025061011}]]"
6,Charu,5,Excellent,04 June 2020,"Amazing product! Completely organic, soft and great absorbency.
2 people found this helpful",Amazon,12am,English,Amazon Reviews,Amazing organic soft great helpful,"('2', 'CARDINAL')","[('admiration', 0.8658095598220825), ('approval', 0.05860546976327896), ('excitement', 0.05652981251478195)]","[[{'label': 'neutral', 'score': 0.39128580689430237}, {'label': 'joy', 'score': 0.38256949186325073}, {'label': 'surprise', 'score': 0.18577882647514343}, {'label': 'disgust', 'score': 0.02439131587743759}, {'label': 'sadness', 'score': 0.0076914941892027855}, {'label': 'anger', 'score': 0.0057090697810053825}, {'label': 'fear', 'score': 0.002574019366875291}]]"
6,Takpa,2,No no,29 April 2020,"The size is smaller for the age mentioned on the packet, absorption is ok,no elastic band,diaper is thick and uncomfortable to wear
4 people found this helpful",Amazon,12am,English,Amazon Reviews,smaller ok elastic thick uncomfortable helpful,"('4', 'CARDINAL')","[('neutral', 0.326288640499115), ('disappointment', 0.13978323340415955), ('annoyance', 0.1205398216843605)]","[[{'label': 'neutral', 'score': 0.36553603410720825}, {'label': 'disgust', 'score': 0.25335177779197693}, {'label': 'joy', 'score': 0.16408966481685638}, {'label': 'fear', 'score': 0.13203300535678864}, {'label': 'sadness', 'score': 0.0646245926618576}, {'label': 'surprise', 'score': 0.010605218820273876}, {'label': 'anger', 'score': 0.009759724140167236}]]"
7,Pallavi,5,Lil bit expensive but I like it,13 April 2025,I love the thickness and doesn't leak even after 12 hours. I just love it. Sizes are very good ( it will fit perfectly to babies who are in the range of weight unlike other diaper brands). Only concern is bit expensive,Amazon,12am,English,Amazon Reviews,good other Only expensive,"('12 hours', 'TIME')","[('love', 0.6585304141044617), ('admiration', 0.16900649666786194), ('neutral', 0.0944591835141182)]","[[{'label': 'neutral', 'score': 0.4633924961090088}, {'label': 'joy', 'score': 0.44806182384490967}, {'label': 'fear', 'score': 0.03324861451983452}, {'label': 'anger', 'score': 0.016950471326708794}, {'label': 'sadness', 'score': 0.015093463473021984}, {'label': 'disgust', 'score': 0.011950728483498096}, {'label': 'surprise', 'score': 0.01130241435021162}]]"
7,Sarvada Joshi,5,Best,12 March 2025,"Easy to use . Less disper rashes to baby .
One person found this helpful",Amazon,12am,English,Amazon Reviews,Easy Less helpful,"('One', 'CARDINAL')","[('neutral', 0.36881011724472046), ('approval', 0.26979756355285645), ('admiration', 0.10071469098329544)]","[[{'label': 'neutral', 'score': 0.6261509656906128}, {'label': 'joy', 'score': 0.24341613054275513}, {'label': 'disgust', 'score': 0.08962506055831909}, {'label': 'anger', 'score': 0.014767077751457691}, {'label': 'sadness', 'score': 0.013876024633646011}, {'label': 'surprise', 'score': 0.010644321329891682}, {'label': 'fear', 'score': 0.001520408783107996}]]"
7,Santosh,1,"My baby got rashes after using this, not worth the hype",15 February 2025,"My baby got rashes after using this, not worth the hype
One person found this helpful",Amazon,12am,English,Amazon Reviews,worth helpful,"('One', 'CARDINAL')","[('neutral', 0.43470820784568787), ('admiration', 0.11219406127929688), ('approval', 0.08366640657186508)]","[[{'label': 'neutral', 'score': 0.48444533348083496}, {'label': 'sadness', 'score': 0.3795779049396515}, {'label': 'disgust', 'score': 0.055696696043014526}, {'label': 'surprise', 'score': 0.04422055557370186}, {'label': 'anger', 'score': 0.0228870939463377}, {'label': 'joy', 'score': 0.009372183121740818}, {'label': 'fear', 'score': 0.003800254547968507}]]"
7,Waste of money,1,Waste of money,12 December 2024,"These diapers are not leakage free , you need to change diaper every time baby pee and clothes are also getting wet . Total waste of money product.
Dony buy it
One person found this helpful",Amazon,12am,English,Amazon Reviews,free wet Total helpful,"('One', 'CARDINAL')","[('neutral', 0.4342230260372162), ('disapproval', 0.1498081535100937), ('annoyance', 0.12415514886379242)]","[[{'label': 'disgust', 'score': 0.7199287414550781}, {'label': 'neutral', 'score': 0.15542680025100708}, {'label': 'anger', 'score': 0.05299319326877594}, {'label': 'sadness', 'score': 0.04447334259748459}, {'label': 'surprise', 'score': 0.0201338529586792}, {'label': 'joy', 'score': 0.00456217909231782}, {'label': 'fear', 'score': 0.0024818077217787504}]]"
7,Adithya Reddy,5,Almost rash free,22 August 2024,Almost rash free. Much better than cheap Diapers. My baby's skin is sensitive & these Diapers are good to Tackle it.,Amazon,12am,English,Amazon Reviews,rash free better cheap sensitive good,,"[('admiration', 0.29759806394577026), ('approval', 0.19489803910255432), ('neutral', 0.18998774886131287)]","[[{'label': 'neutral', 'score': 0.7673658728599548}, {'label': 'joy', 'score': 0.10722193121910095}, {'label': 'disgust', 'score': 0.06709440797567368}, {'label': 'anger', 'score': 0.0157917570322752}, {'label': 'sadness', 'score': 0.01519149262458086}, {'label': 'surprise', 'score': 0.01518489234149456}, {'label': 'fear', 'score': 0.012149575166404247}]]"
7,Pinki,5,Best diapers,04 August 2024,Good quality diapers. It is rash safe and fit is perfect.,Amazon,12am,English,Amazon Reviews,Good rash safe fit perfect,,"[('admiration', 0.5108087658882141), ('approval', 0.17219331860542297), ('caring', 0.1667833775281906)]","[[{'label': 'neutral', 'score': 0.8775954246520996}, {'label': 'disgust', 'score': 0.07145201414823532}, {'label': 'joy', 'score': 0.02002207562327385}, {'label': 'anger', 'score': 0.014301110990345478}, {'label': 'sadness', 'score': 0.007062943186610937}, {'label': 'surprise', 'score': 0.006353149656206369}, {'label': 'fear', 'score': 0.003213349264115095}]]"
7,Mayank Gupta,5,Absorbency,15 July 2024,"One of the standout features of Alter Baby diapers is their excellent absorbency. They keep my baby dry for hours, even overnight, which is a big plus for uninterrupted sleep.",Amazon,12am,English,Amazon Reviews,excellent dry big uninterrupted,"('One', 'CARDINAL')","[('admiration', 0.5750038623809814), ('neutral', 0.3139922022819519), ('approval', 0.10020101815462112)]","[[{'label': 'neutral', 'score': 0.745404839515686}, {'label': 'joy', 'score': 0.19591699540615082}, {'label': 'disgust', 'score': 0.03171733766794205}, {'label': 'sadness', 'score': 0.009404542855918407}, {'label': 'surprise', 'score': 0.00937438104301691}, {'label': 'anger', 'score': 0.005618631839752197}, {'label': 'fear', 'score': 0.002563267480581999}]]"
7,These tablets have truly changed my digestive health. There is no more bloating or discomfort after meal. There tablets are easy to swallow and gentle on my stomach.,5,Best!!,15 July 2024,"Comfort and Fit: The diapers are incredibly soft and gentle against my baby's skin. The elastic bands around the legs and waist ensure a snug fit without being too tight, which prevents leaks effectively.",Amazon,12am,English,Amazon Reviews,soft gentle elastic fit tight,,"[('neutral', 0.6336649656295776), ('approval', 0.0751151591539383), ('realization', 0.07083649188280106)]","[[{'label': 'neutral', 'score': 0.7863979935646057}, {'label': 'disgust', 'score': 0.09098860621452332}, {'label': 'joy', 'score': 0.09019848704338074}, {'label': 'sadness', 'score': 0.013795298524200916}, {'label': 'anger', 'score': 0.006567033007740974}, {'label': 'surprise', 'score': 0.006066100671887398}, {'label': 'fear', 'score': 0.005986440926790237}]]"
7,Neha,5,Nice product,04 July 2024,"Nice product, good fit for a baby, worthy to buy.",Amazon,12am,English,Amazon Reviews,Nice good worthy,,"[('admiration', 0.7536056637763977), ('approval', 0.13183332979679108), ('gratitude', 0.10127418488264084)]","[[{'label': 'joy', 'score': 0.6835129261016846}, {'label': 'neutral', 'score': 0.24233223497867584}, {'label': 'disgust', 'score': 0.04994324967265129}, {'label': 'sadness', 'score': 0.010073156096041203}, {'label': 'surprise', 'score': 0.0075006443075835705}, {'label': 'anger', 'score': 0.00514560379087925}, {'label': 'fear', 'score': 0.0014921239344403148}]]"
7,v.pavithra,5,Baby diaper,27 June 2024,"The best diaper for babies from new born stage . Doesn't cause any rashes even after wearing for a long duration . Wetness indicator is very visible so that we can easily notice . Holds pee well according the weight range . Eco friendly. I always prefer alter diaper for my baby .
One person found this helpful",Amazon,12am,English,Amazon Reviews,best new long Wetness visible friendly helpful,"('One', 'CARDINAL')","[('neutral', 0.35930925607681274), ('admiration', 0.23248709738254547), ('approval', 0.14363691210746765)]","[[{'label': 'neutral', 'score': 0.6938649415969849}, {'label': 'joy', 'score': 0.21124090254306793}, {'label': 'disgust', 'score': 0.051664844155311584}, {'label': 'surprise', 'score': 0.020308896899223328}, {'label': 'sadness', 'score': 0.014038754627108574}, {'label': 'anger', 'score': 0.0062521351501345634}, {'label': 'fear', 'score': 0.0026295683346688747}]]"
7,Tarun Aggarwal,1,Doesn't worth it!,13 June 2024,"Pattern Name: TapeSize: Medium- Explorer
Bad diapers, nothing beats Feather diapers.
Bamboo shamboo is all just marketing gimmick. At this price point doesn't worth it at all
One person found this helpful",Amazon,12am,English,Amazon Reviews,Bad helpful,"('One', 'CARDINAL')","[('neutral', 0.4239514172077179), ('annoyance', 0.13081194460391998), ('disapproval', 0.12603150308132172)]","[[{'label': 'neutral', 'score': 0.4652540683746338}, {'label': 'disgust', 'score': 0.40311822295188904}, {'label': 'anger', 'score': 0.06143796816468239}, {'label': 'sadness', 'score': 0.050126370042562485}, {'label': 'surprise', 'score': 0.013922721147537231}, {'label': 'fear', 'score': 0.00381802162155509}, {'label': 'joy', 'score': 0.0023227911442518234}]]"
7,Jashan,5,Best diapers,25 February 2024,Awesome product. Must buy. Though they are costly. But if you can then you must buy it. I wish they could be cheap so that i can purchase more.,Amazon,12am,English,Amazon Reviews,Awesome costly cheap more,,"[('admiration', 0.6281529068946838), ('optimism', 0.23128512501716614), ('desire', 0.2032710164785385)]","[[{'label': 'joy', 'score': 0.4855881333351135}, {'label': 'neutral', 'score': 0.32527703046798706}, {'label': 'surprise', 'score': 0.10215119272470474}, {'label': 'sadness', 'score': 0.06681358069181442}, {'label': 'disgust', 'score': 0.008294585160911083}, {'label': 'anger', 'score': 0.007960770279169083}, {'label': 'fear', 'score': 0.003914676606655121}]]"
8,"Nicola P , Kottakuppam, TN Customer",5,Good diapers,30 March 2025,"Great organic diapers, soft and comfortable",Amazon,12am,English,Amazon Reviews,Great organic soft comfortable,,"[('admiration', 0.8014422059059143), ('approval', 0.08851531893014908), ('neutral', 0.0713663101196289)]","[[{'label': 'neutral', 'score': 0.6969456672668457}, {'label': 'joy', 'score': 0.20479941368103027}, {'label': 'disgust', 'score': 0.0633539929986}, {'label': 'sadness', 'score': 0.01327487826347351}, {'label': 'surprise', 'score': 0.012406899593770504}, {'label': 'anger', 'score': 0.006565262097865343}, {'label': 'fear', 'score': 0.002653884468600154}]]"
8,Placeholder,5,Best,15 March 2025,Good quality for babies.,Amazon,12am,English,Amazon Reviews,Good,,"[('admiration', 0.6403465867042542), ('approval', 0.12445131689310074), ('gratitude', 0.09008101373910904)]","[[{'label': 'neutral', 'score': 0.7123337388038635}, {'label': 'disgust', 'score': 0.14784327149391174}, {'label': 'joy', 'score': 0.11004151403903961}, {'label': 'anger', 'score': 0.01124808844178915}, {'label': 'sadness', 'score': 0.010897629894316196}, {'label': 'surprise', 'score': 0.004210758488625288}, {'label': 'fear', 'score': 0.0034249667078256607}]]"
8,Arun Kumar R,5,"Rash free, soft and reliable",05 March 2025,"Gentle and effective! Allter diapers are soft, absorbent, and great for sensitive skin.
Customer imageCustomer image",Amazon,12am,English,Amazon Reviews,Gentle effective Allter soft absorbent great sensitive imageCustomer,,"[('admiration', 0.42568501830101013), ('disappointment', 0.1337217539548874), ('annoyance', 0.11266878992319107)]","[[{'label': 'neutral', 'score': 0.5369841456413269}, {'label': 'disgust', 'score': 0.3358132541179657}, {'label': 'joy', 'score': 0.08412307500839233}, {'label': 'anger', 'score': 0.022381849586963654}, {'label': 'sadness', 'score': 0.011525350622832775}, {'label': 'fear', 'score': 0.005046678241342306}, {'label': 'surprise', 'score': 0.0041256737895309925}]]"
8,sneha agarwal,5,Value for money,25 February 2025,I am using these diapers for the night especially. Now I am worry free for my baby. Full night protection and comfort and no leakage. Babies can sleep peacefully with allter diapers.,Amazon,12am,English,Amazon Reviews,free Full allter,,"[('neutral', 0.2731766700744629), ('sadness', 0.1787002831697464), ('caring', 0.136729896068573)]","[[{'label': 'fear', 'score': 0.9467740058898926}, {'label': 'neutral', 'score': 0.030992362648248672}, {'label': 'sadness', 'score': 0.008344907313585281}, {'label': 'joy', 'score': 0.0067432294599711895}, {'label': 'anger', 'score': 0.003789008827880025}, {'label': 'disgust', 'score': 0.0018440334824845195}, {'label': 'surprise', 'score': 0.0015124102355912328}]]"
8,Valorie,1,Worst diaper,30 December 2024,"Pattern Name: TapeSize: Medium- Feet
Worst diaper ever,I had a bad experience with these diapers. They caused severe rashes on my baby's skin. Not recommended.",Amazon,12am,English,Amazon Reviews,Worst bad severe,,"[('disappointment', 0.22452105581760406), ('sadness', 0.20298001170158386), ('neutral', 0.15996579825878143)]","[[{'label': 'disgust', 'score': 0.8460254669189453}, {'label': 'fear', 'score': 0.04480447247624397}, {'label': 'sadness', 'score': 0.038902249187231064}, {'label': 'anger', 'score': 0.03330017626285553}, {'label': 'neutral', 'score': 0.029965387657284737}, {'label': 'surprise', 'score': 0.00602914672344923}, {'label': 'joy', 'score': 0.000973145361058414}]]"
8,Sanjana,1,Not so good for price,14 December 2024,"Very pricey and bad quality, as baby moves around the cotton in the diaper moves to a corner and becomes bumpy and looks ugly and unhygienic
For this price it’s not at all worth
One person found this helpful",Amazon,12am,English,Amazon Reviews,pricey bad diaper bumpy ugly unhygienic worth helpful,"('One', 'CARDINAL')","[('neutral', 0.3038882315158844), ('disgust', 0.16307014226913452), ('disappointment', 0.1619431972503662)]","[[{'label': 'disgust', 'score': 0.9440091848373413}, {'label': 'sadness', 'score': 0.022749627009034157}, {'label': 'neutral', 'score': 0.02260938100516796}, {'label': 'anger', 'score': 0.003928475547581911}, {'label': 'fear', 'score': 0.003604553872719407}, {'label': 'surprise', 'score': 0.0016902100760489702}, {'label': 'joy', 'score': 0.0014085943112149835}]]"
8,Akash B.,1,Doesn’t give dry feel,17 November 2024,"The product is lightweight but it doesn’t absorb/distribute pee evenly. The pee remains on top side. Thus, doesn’t give dry feel to the baby.
2 people found this helpful",Amazon,12am,English,Amazon Reviews,lightweight top dry helpful,"('2', 'CARDINAL')","[('neutral', 0.38098105788230896), ('disapproval', 0.1809767633676529), ('annoyance', 0.11827956140041351)]","[[{'label': 'neutral', 'score': 0.7592529058456421}, {'label': 'disgust', 'score': 0.1746271699666977}, {'label': 'joy', 'score': 0.040698520839214325}, {'label': 'sadness', 'score': 0.010995409451425076}, {'label': 'anger', 'score': 0.0067068589851260185}, {'label': 'surprise', 'score': 0.005855508614331484}, {'label': 'fear', 'score': 0.00186355400364846}]]"
8,Shilpi,1,Worst product. It leeks in 2 pee. Don't buy,18 September 2024,Worst,Amazon,12am,English,Amazon Reviews,,,"[('anger', 0.3559873700141907), ('disgust', 0.3429388403892517), ('annoyance', 0.17842499911785126)]","[[{'label': 'disgust', 'score': 0.9108120203018188}, {'label': 'anger', 'score': 0.07412272691726685}, {'label': 'neutral', 'score': 0.005499183665961027}, {'label': 'sadness', 'score': 0.0038580531254410744}, {'label': 'fear', 'score': 0.003347658785060048}, {'label': 'surprise', 'score': 0.0018317216308787465}, {'label': 'joy', 'score': 0.0005285926745273173}]]"
8,RB,3,Not that great,05 September 2024,Elasticity and fit is a definite issue. Disappointed …tape adhesive is just not good.,Amazon,12am,English,Amazon Reviews,definite Disappointed good,,"[('disappointment', 0.2375861406326294), ('admiration', 0.20249973237514496), ('disapproval', 0.15588021278381348)]","[[{'label': 'sadness', 'score': 0.8692354559898376}, {'label': 'neutral', 'score': 0.07139601558446884}, {'label': 'disgust', 'score': 0.030544374138116837}, {'label': 'surprise', 'score': 0.019042817875742912}, {'label': 'anger', 'score': 0.004235757514834404}, {'label': 'fear', 'score': 0.0035797585733234882}, {'label': 'joy', 'score': 0.001965841045603156}]]"
8,The product is complete waste. It’s too s not soft at all please do not buy.. I wasted money. There are cheaper diapers than this but good ones . This one you really don’t want to use if for small baby,1,Does not match the description or ads..,04 August 2024,It’s not soft at All. I would never like to use it for small baby,Amazon,12am,English,Amazon Reviews,soft small,,"[('disapproval', 0.38192012906074524), ('neutral', 0.29108649492263794), ('approval', 0.11530134081840515)]","[[{'label': 'neutral', 'score': 0.664023220539093}, {'label': 'disgust', 'score': 0.15987765789031982}, {'label': 'sadness', 'score': 0.12374797463417053}, {'label': 'fear', 'score': 0.026382185518741608}, {'label': 'surprise', 'score': 0.011532892473042011}, {'label': 'anger', 'score': 0.008463162928819656}, {'label': 'joy', 'score': 0.005972906947135925}]]"
8,Ankit garg,5,Skin friendly,16 July 2024,Skin friendly,Amazon,12am,English,Amazon Reviews,friendly,,"[('neutral', 0.7506133913993835), ('approval', 0.055197156965732574), ('admiration', 0.033646319061517715)]","[[{'label': 'neutral', 'score': 0.9114383459091187}, {'label': 'disgust', 'score': 0.04220804199576378}, {'label': 'joy', 'score': 0.020385904237627983}, {'label': 'surprise', 'score': 0.010081709362566471}, {'label': 'anger', 'score': 0.007192050106823444}, {'label': 'sadness', 'score': 0.006039091385900974}, {'label': 'fear', 'score': 0.0026548458263278008}]]"
8,Bhoomika khanna,5,Best purchase,27 June 2024,"These diapers are really amazing. These are skin friendly and fits properly. I have become a regular buyer of this product.
One person found this helpful",Amazon,12am,English,Amazon Reviews,amazing friendly regular helpful,"('One', 'CARDINAL')","[('admiration', 0.8168619871139526), ('excitement', 0.0838552862405777), ('joy', 0.05439011752605438)]","[[{'label': 'neutral', 'score': 0.5646202564239502}, {'label': 'joy', 'score': 0.22527597844600677}, {'label': 'surprise', 'score': 0.10492872446775436}, {'label': 'disgust', 'score': 0.08589991182088852}, {'label': 'anger', 'score': 0.008272161707282066}, {'label': 'sadness', 'score': 0.0065005202777683735}, {'label': 'fear', 'score': 0.004502410069108009}]]"
8,Kashish Gupta,5,Leakage free,03 June 2024,The diapers are leakage free and total value for money.,Amazon,12am,English,Amazon Reviews,free total,,"[('neutral', 0.6327819228172302), ('approval', 0.08509689569473267), ('caring', 0.04664287343621254)]","[[{'label': 'neutral', 'score': 0.7931996583938599}, {'label': 'joy', 'score': 0.12748031318187714}, {'label': 'disgust', 'score': 0.046061478555202484}, {'label': 'anger', 'score': 0.01484587136656046}, {'label': 'surprise', 'score': 0.012695266865193844}, {'label': 'sadness', 'score': 0.004552721045911312}, {'label': 'fear', 'score': 0.001164678600616753}]]"
